_key,window_idx,bucket_low_pct,bucket_high_pct,percentile_rank,pathwise_loss,endpoint_return,start_unix,end_unix,start_iso,end_iso,start_block,end_block,num_blocks
216,216,70,80,72.77580764769638,0.004151610235729852,0.0003442565615832116,1725904680,1725908280,2024-09-09T17:58:00Z,2024-09-09T18:58:00Z,20714694,20714991,298
217,217,70,80,73.28135992850487,0.00421671737235807,-0.0012840926711116252,1648420380,1648423980,2022-03-27T22:33:00Z,2022-03-27T23:33:00Z,14470936,14471188,253
218,218,70,80,73.45501131372288,0.004239288065567948,-0.00046845745021129037,1662203580,1662207180,2022-09-03T11:13:00Z,2022-09-03T12:13:00Z,15465053,15465315,263
219,219,70,80,73.55502842691716,0.004252646900016366,-0.0026404441627343456,1670297760,1670301360,2022-12-06T03:36:00Z,2022-12-06T04:36:00Z,16123103,16123401,299
220,220,70,80,73.57275959764978,0.004254815991978411,-0.004115868639046338,1745928000,1745931600,2025-04-29T12:00:00Z,2025-04-29T13:00:00Z,22374577,22374873,297
221,221,70,80,74.72229088627331,0.004409493385887586,-0.0016063081501301868,1646982240,1646985840,2022-03-11T07:04:00Z,2022-03-11T08:04:00Z,14364134,14364394,261
222,222,70,80,74.75589929835903,0.004413947171453048,-0.0021477607903244156,1744445220,1744448820,2025-04-12T08:07:00Z,2025-04-12T09:07:00Z,22251578,22251877,300
223,223,70,80,75.24139111254777,0.004481629917470142,0.0026643545918469957,1710786420,1710790020,2024-03-18T18:27:00Z,2024-03-18T19:27:00Z,19463452,19463749,298
224,224,70,80,75.38827936338917,0.004503034158633956,-0.0034640754331208834,1728516360,1728519960,2024-10-09T23:26:00Z,2024-10-10T00:26:00Z,20931313,20931611,299
225,225,70,80,75.55375444467684,0.00452652477705584,-0.002396921215637171,1676685300,1676688900,2023-02-18T01:55:00Z,2023-02-18T02:55:00Z,16652398,16652689,292
226,226,70,80,75.61945009602404,0.004536429820430232,0.0062969420783414165,1740516900,1740520500,2025-02-25T20:55:00Z,2025-02-25T21:55:00Z,21925864,21926161,298
227,227,70,80,75.64031868570667,0.004539486086501787,-0.002779878066483943,1660433040,1660436640,2022-08-13T23:24:00Z,2022-08-14T00:24:00Z,15336296,15336563,268
228,228,70,80,75.72840409956076,0.004552533544407211,-0.0031810332393393814,1768516380,1768519980,2026-01-15T22:33:00Z,2026-01-15T23:33:00Z,24243123,24243422,300
229,229,70,80,75.93590158011827,0.004582916348918942,0.0018502848471109168,1748802240,1748805840,2025-06-01T18:24:00Z,2025-06-01T19:24:00Z,22611614,22611907,294
230,230,70,80,75.93846855925919,0.004583357220040107,-0.0038669968893485507,1673748480,1673752080,2023-01-15T02:08:00Z,2023-01-15T03:08:00Z,16409123,16409422,300
231,231,70,80,76.84955600768191,0.004721421525885061,-0.0009049532964277018,1734070800,1734074400,2024-12-13T06:20:00Z,2024-12-13T07:20:00Z,21391758,21392056,299
232,232,70,80,76.92537696564051,0.0047331161004231515,-7.078853991826506e-05,1710247740,1710251340,2024-03-12T12:49:00Z,2024-03-12T13:49:00Z,19419103,19419400,298
233,233,70,80,77.69718202734308,0.004857350656220061,-0.004330721676749638,1689585660,1689589260,2023-07-17T09:21:00Z,2023-07-17T10:21:00Z,17712048,17712346,299
234,234,70,80,77.74162879580156,0.00486480463770389,-0.0017057129093465129,1688318640,1688322240,2023-07-02T17:24:00Z,2023-07-02T18:24:00Z,17607788,17608083,296
235,235,70,80,78.7348120400829,0.005031905443393381,-0.002794401176633987,1720506060,1720509660,2024-07-09T06:21:00Z,2024-07-09T07:21:00Z,20267113,20267412,300
236,236,70,80,78.88873571523645,0.005058988335747472,0.0021837119768239877,1737281700,1737285300,2025-01-19T10:15:00Z,2025-01-19T11:15:00Z,21657870,21658169,300
237,237,70,80,79.26042478751117,0.005123698577314095,0.0028997625474396216,1676987160,1676990760,2023-02-21T13:46:00Z,2023-02-21T14:46:00Z,16677262,16677559,298
238,238,70,80,79.33363122967808,0.0051363270925184334,-0.0038276740664964226,1654923960,1654927560,2022-06-11T05:06:00Z,2022-06-11T06:06:00Z,14942489,14942702,214
239,239,70,80,79.38435283603658,0.005145548070046413,-0.004438518432110072,1683340380,1683343980,2023-05-06T02:33:00Z,2023-05-06T03:33:00Z,17198615,17198904,290
240,240,80,90,80.36988267954594,0.005328324877029056,-0.0034672154695267743,1703738880,1703742480,2023-12-28T04:48:00Z,2023-12-28T05:48:00Z,18881834,18882126,293
241,241,80,90,80.38756631362781,0.005331695534895542,-0.0020250126991767647,1741230720,1741234320,2025-03-06T03:12:00Z,2025-03-06T04:12:00Z,21985083,21985381,299
242,242,80,90,80.63513719077409,0.0053799598747579225,0.003158085509954889,1681192500,1681196100,2023-04-11T05:55:00Z,2023-04-11T06:55:00Z,17022921,17023216,296
243,243,80,90,81.24046890152307,0.005501874573960452,0.0005115882753918832,1722806700,1722810300,2024-08-04T21:25:00Z,2024-08-04T22:25:00Z,20457865,20458163,299
244,244,80,90,81.31224924416726,0.005516064321998249,-0.0035999935289739993,1724771100,1724774700,2024-08-27T15:05:00Z,2024-08-27T16:05:00Z,20620703,20621001,299
245,245,80,90,81.42234412732216,0.005538794518069379,-0.0011304772797532392,1681743780,1681747380,2023-04-17T15:03:00Z,2023-04-17T16:03:00Z,17067255,17067550,296
246,246,80,90,81.50909851495503,0.0055554906092319944,7.530190298554729e-05,1759633440,1759637040,2025-10-05T03:04:00Z,2025-10-05T04:04:00Z,23508763,23509060,298
247,247,80,90,81.95014356068529,0.005648244699339555,-0.00023346078090591416,1771170300,1771173900,2026-02-15T15:45:00Z,2026-02-15T16:45:00Z,24463185,24463483,299
248,248,80,90,82.34331919910251,0.005731607374203307,-0.0027779469317307237,1661126400,1661130000,2022-08-22T00:00:00Z,2022-08-22T01:00:00Z,15387035,15387299,265
249,249,80,90,83.09083303226788,0.005898677324982393,-0.0028974205776917117,1739422080,1739425680,2025-02-13T04:48:00Z,2025-02-13T05:48:00Z,21835278,21835574,297
250,250,80,90,83.48686086973056,0.005990433306134246,-0.0007548508447730029,1694698020,1694701620,2023-09-14T13:27:00Z,2023-09-14T14:27:00Z,18134801,18135095,295
251,251,80,90,83.69820881899945,0.006041021947371328,-0.003794690075545115,1736275980,1736279580,2025-01-07T18:53:00Z,2025-01-07T19:53:00Z,21574508,21574805,298
252,252,80,90,84.10593067254854,0.006140615919068559,-0.002959515896130638,1710349380,1710352980,2024-03-13T17:03:00Z,2024-03-13T18:03:00Z,19427506,19427798,293
253,253,80,90,84.43597763875948,0.006225013944575419,-0.001236062712691166,1657504440,1657508040,2022-07-11T01:54:00Z,2022-07-11T02:54:00Z,15118512,15118802,291
254,254,80,90,84.46492745907095,0.006233172977236245,-0.006056776596036539,1733643660,1733647260,2024-12-08T07:41:00Z,2024-12-08T08:41:00Z,21356342,21356639,298
255,255,80,90,84.47414956931794,0.006235360058894357,-0.005035721456297715,1660152000,1660155600,2022-08-10T17:20:00Z,2022-08-10T18:20:00Z,15315653,15315922,270
256,256,80,90,85.29030632617747,0.006453010650598334,-0.003229546666609351,1722923760,1722927360,2024-08-06T05:56:00Z,2024-08-06T06:56:00Z,20467577,20467875,299
257,257,80,90,85.90985149550303,0.006627461380597999,0.0015983510997119588,1655345100,1655348700,2022-06-16T02:05:00Z,2022-06-16T03:05:00Z,14970809,14971072,264
258,258,80,90,86.40532600635089,0.006776258178426753,-0.0008554371359704716,1709693340,1709696940,2024-03-06T02:49:00Z,2024-03-06T03:49:00Z,19373252,19373549,298
259,259,80,90,86.8045863360651,0.006899878382034319,-0.0012098175238893782,1770704640,1770708240,2026-02-10T06:24:00Z,2026-02-10T07:24:00Z,24424561,24424859,299
260,260,80,90,87.0601433705387,0.006982127636378066,0.00024096594513167702,1652110020,1652113620,2022-05-09T15:27:00Z,2022-05-09T16:27:00Z,14743152,14743406,255
261,261,80,90,87.80518529786465,0.007234894528260094,0.0046069307294724915,1731566760,1731570360,2024-11-14T06:46:00Z,2024-11-14T07:46:00Z,21184231,21184530,300
262,262,80,90,88.12862466962028,0.007349325321921341,-0.00460259739496971,1716968820,1716972420,2024-05-29T07:47:00Z,2024-05-29T08:47:00Z,19974121,19974420,300
263,263,80,90,88.22075069878876,0.007383156217348974,0.0006330480566114627,1771944720,1771948320,2026-02-24T14:52:00Z,2026-02-24T15:52:00Z,24527477,24527776,300
264,264,80,90,88.49028350858512,0.007486008005091471,-0.002909404608107846,1748654520,1748658120,2025-05-31T01:22:00Z,2025-05-31T02:22:00Z,22599399,22599696,298
265,265,80,90,88.49213743796467,0.007486503115030518,-0.0034289474959831034,1749145260,1749148860,2025-06-05T17:41:00Z,2025-06-05T18:41:00Z,22639961,22640260,300
266,266,80,90,88.50406913730487,0.007490660660309012,-0.006684332926167769,1734195120,1734198720,2024-12-14T16:52:00Z,2024-12-14T17:52:00Z,21402064,21402361,298
267,267,80,90,89.17989770112756,0.007759512696780324,-0.004255781451889318,1707517500,1707521100,2024-02-09T22:25:00Z,2024-02-09T23:25:00Z,19193531,19193826,296
268,268,80,90,89.23061930748607,0.007780027083692631,-0.0017967689289959399,1698128400,1698132000,2023-10-24T06:20:00Z,2023-10-24T07:20:00Z,18418294,18418589,296
269,269,80,90,89.24697191534673,0.007786265063895792,-0.0051559971485207745,1703771580,1703775180,2023-12-28T13:53:00Z,2023-12-28T14:53:00Z,18884526,18884824,299
270,270,90,100,90.53892300964044,0.008366607128811099,-0.007721364272904818,1761776700,1761780300,2025-10-29T22:25:00Z,2025-10-29T23:25:00Z,23686015,23686312,298
271,271,90,100,90.5743853511057,0.008383626279091616,0.019697661204792327,1741111800,1741115400,2025-03-04T18:10:00Z,2025-03-04T19:10:00Z,21975227,21975526,300
272,272,90,100,90.67483029415679,0.008431576479358438,-0.006402086502063087,1723998420,1724002020,2024-08-18T16:27:00Z,2024-08-18T17:27:00Z,20556703,20556999,297
273,273,90,100,91.1103135517484,0.008659125993349615,-0.005658456627135489,1723585440,1723589040,2024-08-13T21:44:00Z,2024-08-13T22:44:00Z,20522469,20522767,299
274,274,90,100,91.20091840809263,0.008708312763452741,0.0041417233129534825,1772458620,1772462220,2026-03-02T13:37:00Z,2026-03-02T14:37:00Z,24570104,24570400,297
275,275,90,100,91.46574508946398,0.008853349487979556,-0.005967030115424987,1761836040,1761839640,2025-10-30T14:54:00Z,2025-10-30T15:54:00Z,23690929,23691222,294
276,276,90,100,91.84195014356068,0.00907422861586793,-0.007185462656721153,1709166420,1709170020,2024-02-29T00:27:00Z,2024-02-29T01:27:00Z,19329600,19329897,298
277,277,90,100,91.98874332110056,0.00916231716383964,-0.008435238426509617,1661151180,1661154780,2022-08-22T06:53:00Z,2022-08-22T07:53:00Z,15388816,15389078,263
278,278,90,100,92.23137038656805,0.009316417031473678,-0.008306027719058084,1752825120,1752828720,2025-07-18T07:52:00Z,2025-07-18T08:52:00Z,22944710,22945008,299
279,279,90,100,92.33043676674716,0.009379136629908635,-0.0031230224536948903,1685983260,1685986860,2023-06-05T16:41:00Z,2023-06-05T17:41:00Z,17415559,17415854,296
280,280,90,100,92.72018976630983,0.009638758478216047,-0.008776702217048404,1743689100,1743692700,2025-04-03T14:05:00Z,2025-04-03T15:05:00Z,22188864,22189163,300
281,281,90,100,92.89155939229146,0.009761601013651311,-0.0031501297438968345,1720095000,1720098600,2024-07-04T12:10:00Z,2024-07-04T13:10:00Z,20233060,20233358,299
282,282,90,100,93.44540891026982,0.010177065942398977,-0.009670175219631982,1763053140,1763056740,2025-11-13T16:59:00Z,2025-11-13T17:59:00Z,23791626,23791923,298
283,283,90,100,93.78320435055427,0.010450770044937885,-0.0017496434561876661,1730855400,1730859000,2024-11-06T01:10:00Z,2024-11-06T02:10:00Z,21125236,21125534,299
284,284,90,100,94.0172272822346,0.010654345250274866,-0.002891454937384297,1659465420,1659469020,2022-08-02T18:37:00Z,2022-08-02T19:37:00Z,15264739,15265024,286
285,285,90,100,94.63330227605485,0.011233597532183448,-0.00421979124672367,1692973980,1692977580,2023-08-25T14:33:00Z,2023-08-25T15:33:00Z,17992328,17992621,294
286,286,90,100,94.70560552185735,0.011307530665305543,-0.011177547136794641,1718096520,1718100120,2024-06-11T09:02:00Z,2024-06-11T10:02:00Z,20067563,20067857,295
287,287,90,100,94.92570021486566,0.011533328818303046,-0.0063935634852431145,1682546220,1682549820,2023-04-26T21:57:00Z,2023-04-26T22:57:00Z,17133213,17133504,292
288,288,90,100,95.39203475879904,0.01205716776826593,-0.0031076555154437857,1661576040,1661579640,2022-08-27T04:54:00Z,2022-08-27T05:54:00Z,15419621,15419876,256
289,289,90,100,96.33848947538553,0.01334825538207296,-0.008225257580850909,1654001400,1654005000,2022-05-31T12:50:00Z,2022-05-31T13:50:00Z,14878790,14879046,257
290,290,90,100,97.45113232302106,0.015559362179644709,0.002424319915411033,1763100060,1763103660,2025-11-14T06:01:00Z,2025-11-14T07:01:00Z,23795505,23795800,296
291,291,90,100,97.62958490996559,0.016061319245767036,-0.008914290296016314,1651819740,1651823340,2022-05-06T06:49:00Z,2022-05-06T07:49:00Z,14722050,14722311,262
292,292,90,100,97.6896236998726,0.01623527858712137,-0.007847373483069742,1763753880,1763757480,2025-11-21T19:38:00Z,2025-11-21T20:38:00Z,23849499,23849798,300
293,293,90,100,98.01520222091233,0.017213288762530476,-0.015071594645409303,1665754980,1665758580,2022-10-14T13:43:00Z,2022-10-14T14:43:00Z,15746721,15747017,297
294,294,90,100,98.35580232359149,0.018424392052883154,-0.018424285764241377,1732606200,1732609800,2024-11-26T07:30:00Z,2024-11-26T08:30:00Z,21270441,21270737,297
295,295,90,100,98.74284573406096,0.020292033179628688,-0.01757746805526783,1653054300,1653057900,2022-05-20T13:45:00Z,2022-05-20T14:45:00Z,14811459,14811690,232
296,296,90,100,98.84913768515526,0.020896806822409353,-0.015673929525002572,1668180300,1668183900,2022-11-11T15:25:00Z,2022-11-11T16:25:00Z,15947653,15947950,298
297,297,90,100,99.02663953908464,0.02217009689588678,-0.018483577353977765,1718069340,1718072940,2024-06-11T01:29:00Z,2024-06-11T02:29:00Z,20065309,20065606,298
298,298,90,100,99.5700309938963,0.029310183374554377,-0.015420208107259414,1655581080,1655584680,2022-06-18T19:38:00Z,2022-06-18T20:38:00Z,14986723,14986992,270
299,299,90,100,99.98925671692875,0.08614058994926321,-0.027769208592701933,1733435700,1733439300,2024-12-05T21:55:00Z,2024-12-05T22:55:00Z,21339113,21339408,296
